user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
466733,1,1/20/2023,onboarded,annual,1/20/2023,India,google,I want to improve my data skills.,Introduction to the world of data and data science
466756,1,1/20/2023,onboarded,annual,2/4/2023,Nigeria,friend,I want to become a data scientist.,Data analysis and data visualization
466760,1,1/20/2023,onboarded,annual,1/20/2023,India,friend,NULL,Introduction to the world of data and data science
466761,1,1/20/2023,onboarded,annual,1/20/2023,Portugal,youtube,I want to join an industry-leading company.,Machine and deep learning
466765,1,1/20/2023,not-onboarded,annual,NULL,NULL,google,NULL,NULL
466776,1,1/20/2023,onboarded,monthly,1/20/2023,India,youtube,NULL,Introduction to the world of data and data science
466795,1,1/20/2023,not-onboarded,annual,NULL,NULL,other,NULL,NULL
466809,1,1/20/2023,onboarded,annual,1/20/2023,Italy,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
466821,1,1/20/2023,onboarded,annual,1/24/2023,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
466828,1,1/20/2023,onboarded,annual,1/20/2023,Egypt,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466879,1,1/21/2023,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
466883,1,1/21/2023,onboarded,annual,1/21/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
466889,1,1/21/2023,onboarded,annual,1/21/2023,Thailand,google,I want to earn a higher salary.,Business analysis
466893,1,1/21/2023,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
466904,1,1/21/2023,onboarded,annual,1/21/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
466907,1,1/21/2023,onboarded,annual,1/21/2023,South Africa,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466911,1,1/21/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
466913,1,1/21/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
466928,1,1/21/2023,onboarded,annual,1/21/2023,Italy,instagram,NULL,Introduction to the world of data and data science
466937,1,1/21/2023,onboarded,annual,1/21/2023,Mexico,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466938,1,1/21/2023,onboarded,annual,1/21/2023,Philippines,multiple_sources,I want to earn a higher salary.,Business analysis
466939,1,1/21/2023,onboarded,annual,1/21/2023,India,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466944,1,1/21/2023,onboarded,monthly,1/21/2023,United States of America,friend,I want to earn a higher salary.,Business analysis
466969,1,1/21/2023,onboarded,annual,1/21/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466992,1,1/21/2023,onboarded,annual,1/26/2023,Trinidad and Tobago,other,Other,Specialized advanced topics
466997,0,1/21/2023,onboarded,NULL,1/21/2023,United Kingdom,google,NULL,Introduction to the world of data and data science
467017,1,1/22/2023,onboarded,annual,1/22/2023,United States of America,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467038,0,1/22/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
467044,1,1/22/2023,onboarded,annual,1/22/2023,Brazil,youtube,I want to join an industry-leading company.,Machine and deep learning
467061,1,1/22/2023,onboarded,annual,1/22/2023,Nigeria,linkedin,NULL,Introduction to the world of data and data science
467064,1,1/22/2023,onboarded,annual,1/22/2023,Egypt,friend,NULL,Introduction to the world of data and data science
467093,1,1/22/2023,onboarded,annual,1/22/2023,Sweden,youtube,NULL,Introduction to the world of data and data science
467107,1,1/22/2023,onboarded,monthly,1/22/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
467133,1,1/22/2023,onboarded,annual,1/22/2023,Serbia,youtube,NULL,Introduction to the world of data and data science
467148,1,1/23/2023,onboarded,annual,1/23/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
467164,1,1/23/2023,onboarded,annual,1/23/2023,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
467173,1,1/23/2023,onboarded,annual,1/23/2023,India,youtube,NULL,Introduction to the world of data and data science
467175,1,1/23/2023,onboarded,annual,1/23/2023,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
467188,1,1/23/2023,onboarded,annual,1/23/2023,Indonesia,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467205,1,1/23/2023,onboarded,annual,1/23/2023,Sweden,linkedin,NULL,Introduction to the world of data and data science
467210,1,1/23/2023,onboarded,annual,1/23/2023,Russia,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467212,1,1/23/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467213,1,1/23/2023,not-onboarded,annual,NULL,Poland,friend,NULL,NULL
467238,1,1/23/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467244,1,1/23/2023,onboarded,annual,1/23/2023,Australia,friend,I want to join an industry-leading company.,Machine and deep learning
467246,1,1/23/2023,onboarded,monthly,1/23/2023,Brazil,friend,I want to improve my data skills.,Introduction to the world of data and data science
467261,1,1/23/2023,onboarded,annual,1/23/2023,United States of America,linkedin,NULL,Introduction to the world of data and data science
467287,1,1/23/2023,onboarded,annual,1/23/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
467366,1,1/23/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467374,1,1/23/2023,onboarded,monthly,1/23/2023,United States of America,other,NULL,Introduction to the world of data and data science
467382,1,1/24/2023,onboarded,annual,1/24/2023,Ecuador,google,Other,Specialized advanced topics
467385,1,1/24/2023,onboarded,annual,1/24/2023,United States of America,linkedin,NULL,Introduction to the world of data and data science
467397,1,1/24/2023,onboarded,annual,1/24/2023,India,instagram,NULL,Introduction to the world of data and data science
467402,1,1/24/2023,onboarded,annual,1/24/2023,India,youtube,NULL,Introduction to the world of data and data science
467405,1,1/24/2023,onboarded,monthly,1/24/2023,India,linkedin,I want to become a data scientist.,Data analysis and data visualization
467411,1,1/24/2023,onboarded,monthly,1/24/2023,India,instagram,I want to join an industry-leading company.,Machine and deep learning
467418,1,1/24/2023,onboarded,annual,2/8/2023,India,friend,I want to earn a higher salary.,Business analysis
467422,1,1/24/2023,onboarded,annual,1/24/2023,India,friend,I want to improve my data skills.,Introduction to the world of data and data science
467423,1,1/24/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467426,1,1/24/2023,onboarded,annual,1/24/2023,India,google,I want to improve my data skills.,Introduction to the world of data and data science
467429,0,1/24/2023,onboarded,NULL,2/23/2023,Australia,linkedin,I want to join an industry-leading company.,Machine and deep learning
467437,1,1/24/2023,onboarded,monthly,1/24/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
467442,1,1/24/2023,onboarded,monthly,1/24/2023,Spain,instagram,NULL,Introduction to the world of data and data science
467448,1,1/24/2023,onboarded,annual,1/24/2023,Egypt,other,I want to become a data scientist.,Data analysis and data visualization
467457,1,1/24/2023,not-onboarded,annual,NULL,NULL,google,NULL,NULL
467460,1,1/24/2023,onboarded,annual,1/24/2023,Egypt,linkedin,I want to earn a higher salary.,Business analysis
467473,1,1/24/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467479,1,1/24/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
467499,1,1/24/2023,onboarded,annual,1/24/2023,Brazil,linkedin,NULL,Introduction to the world of data and data science
467503,1,1/24/2023,onboarded,monthly,1/24/2023,Pakistan,google,I want to join an industry-leading company.,Machine and deep learning
467521,1,1/24/2023,onboarded,annual,1/24/2023,Turkey,youtube,NULL,Introduction to the world of data and data science
467526,1,1/24/2023,not-onboarded,annual,NULL,NULL,google,NULL,NULL
467548,1,1/24/2023,onboarded,annual,1/24/2023,United Kingdom,youtube,I want to become a data scientist.,Data analysis and data visualization
467576,1,1/24/2023,onboarded,annual,1/24/2023,United States of America,instagram,NULL,Introduction to the world of data and data science
467593,1,1/24/2023,onboarded,annual,1/24/2023,United States of America,friend,NULL,Introduction to the world of data and data science
467600,1,1/24/2023,onboarded,annual,1/24/2023,Vietnam,multiple_sources,NULL,Introduction to the world of data and data science
467603,1,1/24/2023,onboarded,annual,1/24/2023,Germany,google,Other,Specialized advanced topics
467641,1,1/24/2023,onboarded,annual,1/24/2023,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
467646,1,1/25/2023,onboarded,annual,3/26/2023,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
467667,1,1/25/2023,onboarded,annual,1/25/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467671,1,1/25/2023,onboarded,annual,1/25/2023,United States of America,youtube,I want to earn a higher salary.,Business analysis
467675,1,1/25/2023,onboarded,annual,1/25/2023,United States of America,friend,I want to become a data scientist.,Data analysis and data visualization
467689,1,1/25/2023,onboarded,annual,1/25/2023,Australia,google,I want to join an industry-leading company.,Machine and deep learning
467691,1,1/25/2023,onboarded,annual,1/25/2023,United States of America,other,NULL,Introduction to the world of data and data science
467695,1,1/25/2023,onboarded,annual,1/25/2023,India,twitter,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467723,1,1/25/2023,onboarded,annual,1/25/2023,Pakistan,google,NULL,Introduction to the world of data and data science
467742,1,1/25/2023,onboarded,annual,1/25/2023,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
467756,1,1/25/2023,onboarded,annual,1/25/2023,New Zealand,facebook,NULL,Introduction to the world of data and data science
467758,1,1/25/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467779,1,1/25/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467787,1,1/25/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
467795,1,1/25/2023,onboarded,annual,1/25/2023,United Kingdom,friend,NULL,Introduction to the world of data and data science
467797,1,1/25/2023,onboarded,monthly,1/25/2023,United Kingdom,youtube,NULL,Introduction to the world of data and data science
467800,1,1/25/2023,onboarded,annual,1/25/2023,India,google,NULL,Introduction to the world of data and data science
467805,1,1/25/2023,not-onboarded,annual,NULL,NULL,facebook,NULL,NULL
467816,1,1/25/2023,onboarded,annual,1/25/2023,Australia,facebook,NULL,Introduction to the world of data and data science
467823,1,1/25/2023,onboarded,quarterly,1/25/2023,United Kingdom,google,I want to become a data scientist.,Data analysis and data visualization
467854,1,1/25/2023,onboarded,annual,1/25/2023,Pakistan,instagram,I want to become a data scientist.,Data analysis and data visualization
467856,1,1/25/2023,onboarded,annual,1/25/2023,United Kingdom,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467872,1,1/25/2023,onboarded,quarterly,1/25/2023,Canada,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
467890,1,1/25/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467894,1,1/25/2023,onboarded,annual,1/29/2023,Palestine State,friend,NULL,Introduction to the world of data and data science
467899,1,1/25/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467901,1,1/25/2023,onboarded,annual,1/25/2023,Germany,youtube,I want to join an industry-leading company.,Machine and deep learning
467903,1,1/25/2023,onboarded,annual,2/19/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467904,1,1/25/2023,onboarded,annual,1/25/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
467925,1,1/26/2023,onboarded,annual,1/26/2023,Vietnam,multiple_sources,NULL,Introduction to the world of data and data science
467938,1,1/26/2023,onboarded,monthly,1/26/2023,Brazil,instagram,NULL,Introduction to the world of data and data science
467955,1,1/26/2023,onboarded,annual,1/26/2023,China,youtube,I want to earn a higher salary.,Business analysis
467961,1,1/26/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468030,1,1/26/2023,onboarded,annual,1/26/2023,India,google,I want to join an industry-leading company.,Machine and deep learning
468083,1,1/26/2023,onboarded,annual,1/26/2023,Netherlands,linkedin,NULL,Introduction to the world of data and data science
468096,1,1/26/2023,onboarded,annual,1/26/2023,United States of America,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
468114,1,1/26/2023,onboarded,annual,1/26/2023,United States of America,google,I want to improve my data skills.,Introduction to the world of data and data science
